transaction_id,user_id,amount,currency_from,currency_to,rate,created_at,fee_amount
3010,714,13719.23,AUD,PLN,2.657971,2024-12-31 08:09:11,72.82
3011,1278,2010.46,GBP,JPY,192.683682,2024-12-31 09:35:09,9.94
3012,1547,7954.62,CHF,PLN,4.569197,2024-12-31 12:37:30,35.61
3013,38,15131.39,USD,PLN,3.987119,2024-12-31 17:19:47,70.32
3014,290,10965.84,EUR,NOK,11.678287,2024-12-31 22:08:58,57.35
3015,905,1926.55,EUR,JPY,163.398693,2025-01-01 00:28:07,9.93
3016,1320,14724.8,EUR,CHF,0.956016,2025-01-01 01:12:44,68.45
3017,1425,9179.4,CAD,CHF,0.648561,2025-01-01 08:14:47,51.86
3018,538,2762.2,EUR,USD,1.086933,2025-01-01 08:17:55,14.11
3019,1442,8781.85,EUR,USD,1.086933,2025-01-01 15:55:34,43.96
3020,1063,14045.32,CAD,NOK,7.900314,2025-01-01 16:37:42,77.01
3021,1245,8835.43,GBP,USD,1.267754,2025-01-01 17:44:59,46.78
3022,853,5619.37,CHF,CAD,1.541875,2025-01-01 23:42:32,27.42
3023,1137,149976.18,SEK,JPY,14.365359,2025-01-01 23:43:24,714.34
3024,1875,19992.13,SEK,CAD,0.128424,2025-01-02 00:17:05,91.57
3025,541,6546.96,CAD,SEK,7.786696,2025-01-02 01:30:15,28.72
3026,407,6113.19,GBP,JPY,192.943384,2025-01-02 02:51:18,31.1
3027,594,14446.1,CHF,CAD,1.536847,2025-01-02 04:54:57,63.17
3028,555,37523.26,PLN,CHF,0.220124,2025-01-02 10:51:23,176.81
3029,800,993.4,CAD,EUR,0.68199,2025-01-02 11:14:29,4.84
3030,1544,45173.76,PLN,CAD,0.338297,2025-01-02 14:59:48,207.32
3031,8,702958.8,JPY,EUR,0.006076,2025-01-02 20:52:24,4003.6
3032,139,272769.29,JPY,EUR,0.006076,2025-01-02 23:49:39,1480.44
3033,1676,11156.51,USD,PLN,4.016278,2025-01-03 02:53:41,59.22
3034,666,61504.07,PLN,CHF,0.219702,2025-01-03 03:07:50,294.93
3035,335,9447.64,CAD,JPY,111.852714,2025-01-03 05:00:05,45.37
3036,804,12137.09,USD,JPY,151.62785,2025-01-03 12:00:37,59.63
3037,1998,166709.86,NOK,USD,0.0932,2025-01-03 12:34:22,793.43
3038,1017,10394.26,EUR,AUD,1.645809,2025-01-03 14:50:43,47.35
3039,428,33169.64,PLN,EUR,0.230182,2025-01-03 17:07:48,179.09
3040,1885,7397.86,USD,NOK,10.729622,2025-01-03 20:22:37,41.99
3041,770,12440.89,USD,AUD,1.521509,2025-01-03 21:03:16,68.95
3042,769,9892.78,CHF,NOK,12.131044,2025-01-04 00:35:06,54.59
3043,231,43810.17,PLN,SEK,2.609203,2025-01-04 08:39:58,241.7
3044,1043,12945.97,CAD,EUR,0.678405,2025-01-04 13:29:12,70.57
3045,734,1136705.55,JPY,NOK,0.070343,2025-01-04 16:34:50,5935.34
3046,1010,24427.59,AUD,SEK,6.908075,2025-01-04 19:42:04,111.08
3047,687,11650.52,GBP,NOK,13.481972,2025-01-04 19:45:50,63.21
3048,1080,3427.64,GBP,AUD,1.905901,2025-01-05 06:13:33,16.28
3049,566,7090.43,GBP,USD,1.26815,2025-01-05 07:13:16,30.73
3050,1911,62110.73,PLN,NOK,2.653166,2025-01-05 09:49:33,297.91
3051,256,60736.73,SEK,AUD,0.143579,2025-01-05 10:11:16,331.45
3052,1299,965507.91,JPY,GBP,0.005237,2025-01-05 12:20:13,4546.9
3053,20,134905.42,NOK,GBP,0.074083,2025-01-05 14:03:13,656.79
3054,726,3599.57,EUR,GBP,0.857773,2025-01-05 14:22:46,17.05
3055,1924,6236.37,CHF,AUD,1.711241,2025-01-05 15:17:54,28.48
3056,1917,38696.28,PLN,USD,0.249262,2025-01-05 22:57:20,208.77
3057,1786,10119.9,USD,CAD,1.356023,2025-01-06 01:04:38,46.47
3058,1022,17228.82,CAD,NOK,7.891962,2025-01-06 01:07:50,73.34
3059,1543,9919.43,CHF,AUD,1.710792,2025-01-06 04:15:47,50.27
3060,1780,7622.65,EUR,GBP,0.852644,2025-01-06 11:44:25,35.3
3061,497,21249.04,CAD,JPY,111.143301,2025-01-06 14:37:27,113.77
3062,1591,234936.96,JPY,SEK,0.069536,2025-01-06 15:44:03,1261.28
3063,358,68566.49,NOK,EUR,0.08609,2025-01-06 16:55:07,390.66
3064,1030,129150.86,SEK,NOK,1.021152,2025-01-06 19:31:49,549.76
3065,1818,148257.15,JPY,CHF,0.005816,2025-01-07 03:23:52,682.86
3066,754,4169.24,EUR,JPY,164.419599,2025-01-07 04:28:10,23.66
3067,975,31635.05,NOK,USD,0.093443,2025-01-07 06:49:07,166.57
3068,646,49453.06,PLN,USD,0.248605,2025-01-07 09:23:05,234.0
3069,1110,57288.65,NOK,CAD,0.126905,2025-01-07 12:46:33,306.88
3070,811,6060.14,CAD,USD,0.736323,2025-01-07 13:52:41,34.43
3071,114,6448.13,PLN,AUD,0.377017,2025-01-07 17:22:17,33.83
3072,1076,161274.77,SEK,EUR,0.088161,2025-01-07 21:10:50,743.59
3073,1647,13590.51,CHF,USD,1.131834,2025-01-07 22:06:58,69.84
3074,300,25405.32,AUD,CAD,0.895532,2025-01-07 22:16:45,144.53
3075,223,5982.1,AUD,JPY,100.73946,2025-01-08 00:15:23,26.23
3076,646,2621.0,USD,EUR,0.919249,2025-01-08 01:39:26,14.85
3077,91,6884.2,EUR,CAD,1.471315,2025-01-08 07:57:34,37.8
3078,83,11174.92,EUR,JPY,164.690382,2025-01-08 08:57:59,54.6
3079,1104,151680.31,SEK,AUD,0.144171,2025-01-08 09:03:33,751.04
3080,1416,457590.38,JPY,CAD,0.008934,2025-01-08 10:07:12,1958.09
3081,844,77186.49,SEK,USD,0.095935,2025-01-08 11:20:57,358.75
3082,1566,10209.73,EUR,USD,1.087845,2025-01-08 12:02:28,55.74
3083,842,3022.26,USD,AUD,1.502802,2025-01-08 17:40:50,15.15
3084,1828,35347.9,SEK,CHF,0.084212,2025-01-08 18:10:06,183.55
3085,1355,4692.0,EUR,JPY,164.690382,2025-01-08 18:48:00,22.41
3086,1470,75179.55,SEK,PLN,0.383533,2025-01-08 19:56:30,340.19
3087,157,7878.58,EUR,CAD,1.471315,2025-01-08 20:14:22,34.49
3088,741,5027.52,EUR,PLN,4.349036,2025-01-08 23:07:55,26.79
3089,1993,10511.55,GBP,EUR,1.16968,2025-01-09 03:39:34,58.14
3090,1739,2265.82,EUR,GBP,0.854935,2025-01-09 09:08:14,12.78
3091,1448,134763.87,SEK,AUD,0.143071,2025-01-09 09:25:35,605.91
3092,115,18062.17,AUD,USD,0.667869,2025-01-09 10:15:26,79.2
3093,631,2472.55,CAD,SEK,7.754996,2025-01-09 14:12:02,12.22
3094,1593,87426.4,NOK,SEK,0.977824,2025-01-09 15:04:44,428.02
3095,215,77922.95,NOK,EUR,0.08572,2025-01-09 16:16:07,395.26
3096,548,93357.22,NOK,USD,0.093434,2025-01-09 18:46:41,482.81
3097,40,2356.0,CAD,AUD,1.109516,2025-01-09 18:59:26,12.27
3098,842,13317.47,EUR,CAD,1.470947,2025-01-09 20:14:36,73.25
3099,1445,24198.29,AUD,CAD,0.901294,2025-01-09 21:21:10,108.73
3100,144,6538.64,CHF,CAD,1.549718,2025-01-09 22:24:46,36.48
3101,1773,46767.48,SEK,CHF,0.08379,2025-01-10 04:33:53,246.78
3102,997,1615196.3,JPY,NOK,0.070894,2025-01-10 04:55:48,8102.33
3103,1957,46449.34,SEK,NOK,1.016982,2025-01-10 04:59:42,237.44
3104,1504,3328.77,AUD,CAD,0.904627,2025-01-10 06:41:50,14.89
3105,1110,25203.35,AUD,NOK,7.10284,2025-01-10 07:00:43,121.77
3106,1640,27043.22,SEK,NOK,1.016982,2025-01-10 09:31:23,128.36
3107,929,2514518.5,JPY,SEK,0.06971,2025-01-10 10:47:14,13210.36
3108,1204,23423.19,AUD,SEK,6.984237,2025-01-10 12:39:30,127.03
3109,593,14287.67,EUR,NOK,11.591515,2025-01-10 13:30:15,71.59
3110,1235,9564.65,AUD,CAD,0.904627,2025-01-10 15:01:34,54.42
3111,323,18300.71,NOK,EUR,0.08627,2025-01-10 16:33:41,92.94
3112,1086,1498861.28,JPY,USD,0.006653,2025-01-10 16:44:43,7212.65
3113,1235,11695.23,CAD,JPY,110.75278,2025-01-10 20:44:57,55.35
3114,1529,2454870.89,JPY,PLN,0.026524,2025-01-10 20:45:56,10889.53
3115,1966,103295.93,NOK,USD,0.093846,2025-01-10 23:39:08,540.58
3116,1054,8769.33,EUR,CHF,0.95383,2025-01-11 03:18:43,46.84
3117,817,2172901.12,JPY,PLN,0.026304,2025-01-11 04:22:57,12333.66
3118,1060,6662.34,USD,GBP,0.788607,2025-01-11 19:51:12,37.37
3119,837,14329.25,EUR,JPY,164.690382,2025-01-11 21:57:44,66.35
3120,1203,20728.99,AUD,NOK,7.129812,2025-01-11 23:23:21,88.89
3121,1460,11090.78,CHF,CAD,1.530334,2025-01-12 02:27:57,51.74
3122,1271,134903.8,SEK,CAD,0.12868,2025-01-12 03:08:46,677.79
3123,886,163875.55,NOK,PLN,0.375196,2025-01-12 03:37:09,820.81
3124,532,48690.77,PLN,GBP,0.196217,2025-01-12 04:01:28,212.82
3125,1667,8888.67,CAD,JPY,111.491921,2025-01-12 04:14:57,43.74
3126,144,57339.6,PLN,SEK,2.620582,2025-01-12 04:26:19,309.82
3127,793,7820.35,CHF,EUR,1.045388,2025-01-12 06:57:59,42.07
3128,967,12449.93,USD,CHF,0.881465,2025-01-12 07:14:35,64.54
3129,148,16803.97,CAD,SEK,7.771191,2025-01-12 08:43:35,72.59
3130,1674,24670.97,AUD,CHF,0.583722,2025-01-12 08:53:27,106.6
3131,1972,310292.69,JPY,GBP,0.005219,2025-01-12 09:35:45,1559.67
3132,17,7492.14,AUD,JPY,99.594581,2025-01-12 11:42:51,32.94
3133,1873,46255.82,PLN,CAD,0.337218,2025-01-12 12:32:07,244.37
3134,1151,6733.41,GBP,CHF,1.123021,2025-01-12 15:28:39,33.66
3135,1949,1354917.2,JPY,PLN,0.026598,2025-01-12 16:17:22,5831.77
3136,623,3170.54,GBP,EUR,1.173993,2025-01-12 19:49:33,17.34
3137,1565,118853.82,NOK,EUR,0.086429,2025-01-12 20:12:14,516.33
3138,575,7286.75,CHF,NOK,12.095338,2025-01-12 21:36:23,31.63
3139,134,78625.79,SEK,JPY,14.346826,2025-01-12 23:29:54,378.25
3140,1156,4075.1,USD,CAD,1.345768,2025-01-13 02:56:48,23.37
3141,1009,13527.12,CAD,GBP,0.584807,2025-01-13 03:08:07,68.08
3142,492,898848.17,JPY,NOK,0.071085,2025-01-13 05:59:13,5129.11
3143,1120,130001.6,NOK,CAD,0.125518,2025-01-13 06:07:07,649.94
3144,516,12281.45,CAD,GBP,0.584807,2025-01-13 06:09:10,69.2
3145,379,9120.25,GBP,EUR,1.168478,2025-01-13 11:01:23,41.99
3146,1059,8037.58,EUR,SEK,11.396141,2025-01-13 11:45:02,40.17
3147,399,13198.16,GBP,AUD,1.917531,2025-01-13 12:01:49,66.18
3148,584,54954.86,SEK,NOK,1.023061,2025-01-13 21:14:02,248.4
3149,699,8550.29,AUD,CAD,0.891754,2025-01-13 22:02:20,41.68
3150,1901,8404.17,GBP,SEK,13.31614,2025-01-13 23:38:49,47.92
3151,1313,29203.95,NOK,PLN,0.375454,2025-01-14 01:58:18,147.42
3152,1371,1832.58,CHF,JPY,171.618555,2025-01-14 02:20:43,8.96
3153,988,16541.13,USD,CHF,0.876148,2025-01-14 03:16:01,84.87
3154,672,2348.62,EUR,SEK,11.311449,2025-01-14 06:03:24,11.99
3155,440,38671.93,PLN,USD,0.250245,2025-01-14 07:59:50,207.45
3156,1391,21622.08,AUD,NOK,7.119578,2025-01-14 08:48:07,103.57
3157,938,1169093.88,JPY,NOK,0.070784,2025-01-14 13:37:03,6567.78
3158,1344,3527.36,GBP,PLN,5.129124,2025-01-14 18:38:07,17.73
3159,1268,120372.0,NOK,JPY,14.127422,2025-01-14 20:02:06,670.17
3160,920,1719736.28,JPY,PLN,0.026576,2025-01-14 22:08:19,8059.95
3161,1010,376214.31,JPY,USD,0.006636,2025-01-15 03:13:14,2135.28
3162,300,1815075.82,JPY,CHF,0.00583,2025-01-15 03:25:29,9205.5
3163,861,77362.39,NOK,GBP,0.073534,2025-01-15 04:49:03,337.45
3164,1792,9355.04,AUD,NOK,7.054311,2025-01-15 06:14:27,46.67
3165,198,22860.95,AUD,NOK,7.054311,2025-01-15 10:43:56,106.39
3166,528,35503.55,PLN,GBP,0.196513,2025-01-15 15:51:43,168.17
3167,1655,11200.29,GBP,EUR,1.170842,2025-01-15 16:36:41,49.79
3168,1649,6294.28,GBP,JPY,191.987875,2025-01-16 00:59:05,28.6
3169,98,8396.24,CHF,EUR,1.047035,2025-01-16 02:55:11,45.52
3170,1286,11210.11,USD,PLN,3.97514,2025-01-16 04:36:31,48.47
3171,1492,143081.89,NOK,JPY,14.110765,2025-01-16 05:44:59,818.38
3172,528,13844.29,AUD,EUR,0.608041,2025-01-16 20:47:31,69.13
3173,457,12788.16,USD,NOK,10.640993,2025-01-16 20:54:09,61.2
3174,517,9520.96,CAD,JPY,111.472391,2025-01-16 22:48:53,46.99
3175,1233,180606.32,NOK,CAD,0.126007,2025-01-17 02:53:26,834.92
3176,1657,14538.07,CHF,SEK,11.989749,2025-01-17 04:44:20,72.96
3177,58,41568.59,PLN,USD,0.249629,2025-01-17 10:07:30,177.86
3178,193,7272.68,EUR,USD,1.089355,2025-01-17 13:58:11,32.14
3179,218,7834.92,EUR,USD,1.089663,2025-01-18 02:23:23,44.76
3180,351,20180.28,AUD,CAD,0.889989,2025-01-18 03:16:03,87.82
3181,798,9709.21,GBP,CAD,1.704906,2025-01-18 14:28:40,44.64
3182,706,5815.48,USD,EUR,0.917715,2025-01-18 16:32:37,26.96
3183,1711,3350.8,CAD,USD,0.744634,2025-01-18 19:18:35,17.54
3184,1312,173240.57,SEK,AUD,0.1442,2025-01-18 19:25:31,852.26
3185,163,794384.08,JPY,NOK,0.070711,2025-01-18 20:12:06,3679.87
3186,187,5445.61,GBP,CHF,1.112848,2025-01-19 00:43:24,30.65
3187,1146,10661.42,CHF,AUD,1.726955,2025-01-19 07:46:53,46.39
3188,938,7936.7,USD,CAD,1.360917,2025-01-19 18:07:29,43.18
3189,902,940.87,CAD,AUD,1.115377,2025-01-19 18:16:38,4.85
3190,40,2222.81,EUR,PLN,4.357963,2025-01-19 19:34:03,12.04
3191,16,83652.33,NOK,SEK,0.977066,2025-01-19 19:43:57,476.49
3192,650,6588.75,CHF,NOK,12.252791,2025-01-20 02:47:48,28.13
3193,146,8280.4,GBP,CHF,1.110391,2025-01-20 03:36:09,43.68
3194,300,12494.14,AUD,CHF,0.581807,2025-01-20 04:29:02,57.75
3195,38,48563.25,SEK,USD,0.095495,2025-01-20 05:36:47,270.93
3196,74,1681714.34,JPY,EUR,0.006076,2025-01-20 06:29:05,7682.39
3197,828,9631.27,EUR,USD,1.08216,2025-01-20 07:33:30,47.04
3198,818,63680.36,PLN,USD,0.249733,2025-01-20 14:17:27,279.51
3199,1546,2396836.15,JPY,EUR,0.006076,2025-01-20 18:12:54,12805.11
3200,1892,62625.71,PLN,USD,0.249733,2025-01-20 18:44:50,308.44
3201,627,13991.56,AUD,SEK,6.93237,2025-01-20 20:50:37,76.5
3202,751,113055.63,SEK,CAD,0.129718,2025-01-21 02:43:49,509.91
3203,600,145316.94,SEK,EUR,0.087805,2025-01-21 07:34:42,667.18
3204,1088,12560.39,GBP,SEK,13.343078,2025-01-21 09:56:54,54.24
3205,1855,5767.52,CHF,AUD,1.724428,2025-01-21 12:29:14,33.07
3206,1766,11334.82,EUR,CAD,1.477336,2025-01-21 17:59:50,63.9
3207,385,146509.47,SEK,PLN,0.382221,2025-01-21 18:31:18,694.22
3208,1711,1797.02,USD,JPY,152.030967,2025-01-21 18:31:54,8.9
3209,571,11732.88,NOK,PLN,0.375753,2025-01-21 20:28:24,60.85
3210,1783,485231.02,JPY,PLN,0.026551,2025-01-22 02:02:38,2558.51
3211,832,79837.44,SEK,NOK,1.025188,2025-01-22 02:59:47,427.26
3212,964,12428.43,CAD,SEK,7.767943,2025-01-22 04:29:10,57.09
3213,1933,20097.13,AUD,GBP,0.522777,2025-01-22 04:40:39,89.57
3214,1574,1139.07,AUD,CAD,0.893369,2025-01-22 07:11:30,6.49
3215,263,105903.69,SEK,NOK,1.025188,2025-01-22 07:40:33,568.6
3216,1416,71028.67,NOK,JPY,14.071839,2025-01-22 11:18:20,341.28
3217,492,21277.47,AUD,CAD,0.893369,2025-01-22 18:41:47,97.17
3218,840,70656.87,SEK,EUR,0.087957,2025-01-22 22:55:56,365.1
3219,564,142550.89,SEK,NOK,1.016329,2025-01-23 01:34:31,704.05
3220,117,15130.44,USD,EUR,0.923081,2025-01-23 02:31:42,79.1
3221,1744,8021.72,CAD,JPY,111.30646,2025-01-23 03:27:03,38.66
3222,1182,3284.75,AUD,NOK,7.103604,2025-01-23 03:45:44,16.46
3223,1191,8900.81,CHF,CAD,1.540157,2025-01-23 04:01:27,44.83
3224,1943,13384.01,CAD,PLN,2.947574,2025-01-23 05:53:00,64.06
3225,586,12199.23,GBP,EUR,1.165906,2025-01-23 11:00:06,66.44
3226,97,130492.67,NOK,SEK,0.983934,2025-01-23 12:52:24,694.96
3227,1197,316086.25,JPY,CHF,0.005833,2025-01-23 16:11:48,1490.72
3228,438,110379.36,SEK,JPY,14.341619,2025-01-23 17:42:08,608.67
3229,354,12531.52,AUD,CAD,0.90058,2025-01-23 19:15:11,56.71
3230,1204,17632.16,CAD,PLN,2.947574,2025-01-23 21:35:37,90.2
3231,1315,12111.74,GBP,SEK,13.294405,2025-01-23 23:43:24,67.96
3232,632,11594.75,EUR,NOK,11.63589,2025-01-24 00:36:48,54.11
3233,1486,35206.63,PLN,EUR,0.229573,2025-01-24 02:18:39,164.86
3234,1383,4136.43,CAD,AUD,1.115292,2025-01-24 02:51:27,21.71
3235,609,61376.56,PLN,CAD,0.336278,2025-01-24 04:33:08,283.29
3236,244,10368.63,EUR,PLN,4.355913,2025-01-24 12:33:58,47.81
3237,369,60491.61,SEK,NOK,1.024831,2025-01-24 12:50:15,320.45
3238,563,3865.31,CHF,USD,1.144546,2025-01-24 13:36:10,21.47
3239,1826,41247.9,PLN,JPY,37.536462,2025-01-24 21:56:14,202.59
3240,1139,5989.22,AUD,EUR,0.610935,2025-01-25 00:03:04,27.85
3241,1804,2097018.77,JPY,NOK,0.070966,2025-01-25 00:44:26,10410.93
3242,1304,157741.52,NOK,SEK,0.974941,2025-01-25 02:08:44,720.12
3243,67,120502.94,SEK,CHF,0.083653,2025-01-25 07:04:23,523.25
3244,538,121560.5,NOK,SEK,0.974941,2025-01-25 07:31:22,583.02
3245,459,2226829.73,JPY,AUD,0.009983,2025-01-25 07:32:26,12008.01
3246,1896,7570.73,USD,GBP,0.789989,2025-01-25 09:42:29,37.37
3247,1322,1855906.46,JPY,CHF,0.005788,2025-01-25 10:12:43,8722.62
3248,1528,6590.76,CHF,USD,1.143883,2025-01-25 11:08:58,35.69
3249,123,6920.58,AUD,USD,0.66318,2025-01-25 11:22:12,38.01
3250,399,5639.36,EUR,GBP,0.857547,2025-01-25 15:20:32,25.37
3251,1474,5976.28,USD,EUR,0.92122,2025-01-25 18:15:55,27.99
3252,1027,850.12,CHF,SEK,11.954124,2025-01-25 18:43:54,3.79
3253,1019,8368.85,AUD,PLN,2.65119,2025-01-25 19:50:55,43.54
3254,1834,795.06,GBP,JPY,191.198065,2025-01-25 20:58:10,3.83
3255,1742,2040.94,GBP,EUR,1.166693,2025-01-26 00:56:03,10.4
3256,545,8329.74,EUR,GBP,0.857124,2025-01-26 05:19:20,41.58
3257,560,3444.03,EUR,USD,1.082278,2025-01-26 11:18:10,16.33
3258,1318,9682.09,GBP,NOK,13.512462,2025-01-26 12:49:28,52.42
3259,1298,12980.15,CAD,GBP,0.581509,2025-01-26 13:40:50,56.67
3260,1712,14005.86,EUR,PLN,4.34024,2025-01-26 14:24:55,61.21
3261,307,18327.34,CAD,GBP,0.581509,2025-01-26 14:25:16,83.91
3262,1906,13589.53,CHF,AUD,1.727844,2025-01-26 15:13:02,59.52
3263,1569,9022.29,CHF,JPY,171.587602,2025-01-26 16:01:18,43.75
3264,1337,17192.91,PLN,USD,0.249359,2025-01-26 21:31:27,91.03
3265,1396,141340.24,NOK,CAD,0.127265,2025-01-26 21:52:15,766.12
3266,741,52360.36,PLN,CHF,0.219048,2025-01-26 23:53:28,273.35
3267,1026,60939.75,PLN,CAD,0.336599,2025-01-27 06:43:22,261.51
3268,1703,19745.33,AUD,CAD,0.889517,2025-01-27 08:32:03,108.96
3269,623,10492.44,CAD,EUR,0.682455,2025-01-27 08:36:26,48.1
3270,80,11823.99,USD,JPY,151.478848,2025-01-27 19:43:58,63.83
3271,1255,71717.36,NOK,SEK,0.978988,2025-01-27 21:34:46,400.05
3272,18,43488.46,PLN,SEK,2.608993,2025-01-27 21:40:49,199.28
3273,1927,44284.18,PLN,CHF,0.219622,2025-01-27 22:02:09,250.63
3274,932,51131.38,SEK,PLN,0.381133,2025-01-28 01:10:24,229.91
3275,809,6471.8,GBP,AUD,1.919261,2025-01-28 01:45:43,27.54
3276,1696,12516.19,CAD,GBP,0.579767,2025-01-28 04:45:40,68.33
3277,552,44931.8,PLN,JPY,37.84846,2025-01-28 05:42:29,255.7
3278,695,2531.77,CAD,GBP,0.579767,2025-01-28 08:18:12,11.29
3279,1134,9407.32,GBP,PLN,5.087466,2025-01-28 13:30:28,53.45
3280,1102,10255.26,USD,GBP,0.779947,2025-01-28 16:29:56,57.75
3281,866,6003.24,CAD,CHF,0.648793,2025-01-28 17:44:29,28.99
3282,1379,5459.36,GBP,SEK,13.348271,2025-01-28 17:46:51,29.85
3283,1080,120308.76,SEK,CHF,0.083835,2025-01-28 20:01:09,515.84
3284,1162,104744.61,NOK,PLN,0.373952,2025-01-28 22:37:14,535.47
3285,1795,4573.25,GBP,CHF,1.112715,2025-01-29 00:34:04,20.29
3286,524,17231.77,CAD,EUR,0.683121,2025-01-29 01:25:42,95.82
3287,203,6039.55,USD,CHF,0.877804,2025-01-29 01:31:32,30.54
3288,1615,838343.58,JPY,SEK,0.068808,2025-01-29 06:40:21,3829.38
3289,15,178989.6,NOK,PLN,0.376658,2025-01-29 08:25:10,779.43
3290,1498,33956.21,PLN,SEK,2.595128,2025-01-29 15:21:00,147.28
3291,1137,69284.38,SEK,CHF,0.084056,2025-01-29 17:10:40,305.12
3292,1215,144452.9,JPY,CAD,0.008903,2025-01-29 19:56:29,817.82
3293,1511,41610.08,PLN,NOK,2.654931,2025-01-29 23:02:52,213.19
3294,1918,33494.68,SEK,PLN,0.38175,2025-01-30 00:34:58,146.66
3295,698,16096.9,CAD,NOK,7.880699,2025-01-30 01:13:27,92.15
3296,1230,135379.33,SEK,USD,0.095336,2025-01-30 02:59:04,598.07
3297,1826,12194.09,USD,JPY,151.844686,2025-01-30 06:10:31,55.34
3298,486,6537.83,GBP,CHF,1.121129,2025-01-30 07:31:03,32.43
3299,1139,3784.3,AUD,CAD,0.89289,2025-01-30 08:17:24,18.41
3300,1967,69320.89,SEK,USD,0.095336,2025-01-30 08:56:19,296.12
3301,1494,19576.46,CAD,NOK,7.880699,2025-01-30 08:57:51,97.4
3302,1028,111317.5,NOK,PLN,0.374735,2025-01-30 13:13:58,562.5
3303,1114,606.9,GBP,EUR,1.173143,2025-01-30 13:42:15,3.41
3304,913,20213.83,AUD,SEK,6.907282,2025-01-30 14:00:08,89.41
3305,1077,6055.26,EUR,AUD,1.645411,2025-01-30 15:30:24,31.03
3306,1271,4484.24,EUR,USD,1.083527,2025-01-30 18:15:57,25.11
3307,230,75240.24,NOK,EUR,0.08637,2025-01-30 19:00:50,350.08
3308,1206,54300.92,NOK,EUR,0.086255,2025-01-31 01:25:20,273.02
3309,1853,107187.72,SEK,EUR,0.087651,2025-01-31 02:01:13,542.43
3310,649,16410.09,USD,CHF,0.882588,2025-01-31 04:29:19,72.24
3311,78,16143.34,SEK,CAD,0.128559,2025-01-31 05:47:20,90.93
3312,1886,12974.16,USD,CAD,1.355033,2025-01-31 15:13:36,63.75
3313,1307,13918.46,CHF,USD,1.133031,2025-01-31 15:47:20,65.75
3314,1366,1460494.56,JPY,AUD,0.010007,2025-01-31 17:04:03,7251.91
3315,350,6966.54,EUR,AUD,1.634382,2025-02-01 00:53:13,32.97
3316,1954,1704.81,AUD,CHF,0.581947,2025-02-01 01:26:15,7.38
3317,293,72320.38,SEK,PLN,0.385757,2025-02-01 02:01:26,319.75
3318,1570,1546116.0,JPY,SEK,0.068818,2025-02-01 04:03:06,6981.85
3319,1473,489634.48,JPY,NOK,0.070876,2025-02-01 05:13:53,2788.24
3320,72,108795.97,SEK,AUD,0.144491,2025-02-01 06:13:07,555.2
3321,1974,3241.19,EUR,USD,1.090005,2025-02-01 06:19:04,16.09
3322,73,26848.22,PLN,CHF,0.217977,2025-02-01 06:32:19,119.32
3323,225,18969.72,SEK,GBP,0.075696,2025-02-01 08:17:35,89.09
3324,1650,16571.74,CAD,USD,0.740099,2025-02-01 08:36:36,91.04
3325,1370,30262.19,PLN,CHF,0.217977,2025-02-01 08:58:48,130.54
3326,1644,12977.44,CHF,AUD,1.71837,2025-02-01 11:45:40,64.48
3327,1668,88931.87,NOK,GBP,0.073498,2025-02-01 12:05:39,499.77
3328,1084,50101.12,PLN,EUR,0.229178,2025-02-01 12:53:28,269.36
3329,1601,26512.37,PLN,JPY,37.668968,2025-02-01 14:08:06,118.0
3330,218,704060.03,JPY,GBP,0.005209,2025-02-01 17:48:00,3507.83
3331,841,13638.44,CHF,USD,1.146018,2025-02-01 18:24:02,78.41
3332,1152,8461.85,GBP,CAD,1.720086,2025-02-01 19:51:11,44.41
3333,468,108465.28,SEK,JPY,14.421639,2025-02-02 00:33:38,494.87
3334,143,4580.73,CAD,EUR,0.677943,2025-02-02 04:34:01,20.49
3335,153,9783.3,PLN,EUR,0.230524,2025-02-02 09:18:45,48.41
3336,1685,15426.64,USD,CAD,1.358188,2025-02-02 09:20:59,84.14
3337,152,7339.97,EUR,JPY,163.934426,2025-02-02 11:10:51,34.48
3338,735,1555717.98,JPY,USD,0.006625,2025-02-02 12:21:06,8629.79
3339,1276,11681.96,GBP,EUR,1.169902,2025-02-02 13:16:23,49.86
3340,1754,4324.62,GBP,NOK,13.6119,2025-02-02 13:27:28,22.64
3341,683,10876.07,AUD,PLN,2.64549,2025-02-02 14:41:13,52.43
3342,1552,3180.86,GBP,CAD,1.725664,2025-02-02 16:29:06,16.55
3343,1022,7658.44,USD,GBP,0.787052,2025-02-02 18:34:42,33.52
3344,73,10183.91,AUD,NOK,7.09564,2025-02-02 20:30:37,44.26
3345,398,10667.57,USD,NOK,10.713277,2025-02-02 21:25:42,57.47
3346,1920,23009.69,AUD,NOK,7.09564,2025-02-02 22:38:57,118.13
3347,444,1485109.63,JPY,NOK,0.070974,2025-02-02 23:06:12,6348.49
3348,1041,52372.43,PLN,EUR,0.230524,2025-02-02 23:53:40,283.6
3349,1327,871903.26,JPY,SEK,0.069615,2025-02-03 03:49:16,4778.62
3350,221,1123502.93,JPY,NOK,0.070794,2025-02-03 05:59:43,5605.06
3351,413,50967.07,PLN,CHF,0.220246,2025-02-03 07:21:28,265.83
3352,1394,12242.78,USD,JPY,150.79686,2025-02-03 09:16:10,62.6
3353,1654,15071.69,SEK,CAD,0.128582,2025-02-03 10:00:21,80.5
3354,1445,40763.12,NOK,AUD,0.141873,2025-02-03 10:44:48,204.02
